MeasurementTime,Measurement time error,ego_X,ego_Y,ego_yaw,ego_speed,ego_acc,ego_s,ego_d,eHMI_green_on,eHMI_red_on,HV_X,HV_Y,HV_yaw,HV_v_km/h,HV_ax,HV_ay,Straight_SteeringWheel,Straight_AcceleratorPedal,Straight_BrakePedal,K1.NumPad1,K1.NumPad2,time_cost[s],reward[%]
0.20,0.20,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-145.097202,-1.710000,-1.050000,0.000000,0.000000,0.000000,100.000000
100.01,0.01,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-145.097202,-0.595333,-1.039255,0.000000,0.000000,0.000000,100.000000
200.00,0.00,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.006437,-0.595333,-1.039255,0.000000,0.000000,0.000000,100.000000
300.01,0.01,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.005809,-0.593937,-1.039255,0.000000,0.000000,0.000000,100.000000
400.01,0.01,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.005809,-0.589746,-1.039255,0.000000,0.000000,0.000000,100.000000
500.00,0.00,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.005809,-0.626063,-1.039255,0.000000,0.000000,0.000000,100.000000
600.00,0.00,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.005809,-0.593937,-1.039255,0.000000,0.000000,0.000000,100.000000
700.01,0.01,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.005652,-0.595333,-1.039255,0.000000,0.000000,0.000000,100.000000
800.00,0.00,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.005652,-0.595333,-1.039255,0.000000,0.000000,0.000000,100.000000
900.00,0.00,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.005652,-0.595333,-1.039255,0.000000,0.000000,0.000000,100.000000
1000.00,0.00,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.007850,-0.592540,-1.039255,0.000000,0.000000,0.000000,100.000000
1100.00,0.00,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.006751,-0.588349,-1.039255,0.000000,0.000000,0.000000,100.000000
1200.00,0.00,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,0.003140,-0.593937,-1.039255,0.000000,0.000000,0.000000,100.000000
1300.00,0.00,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,0.021352,-0.595333,-1.039255,0.000000,0.000000,0.000000,100.000000
1400.00,0.00,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,0.026690,-0.595333,-1.039255,0.000000,0.000000,0.000000,100.000000
1500.01,0.01,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,0.028103,-0.595333,-1.039255,0.000000,0.000000,0.000000,100.000000
1600.00,0.00,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,0.021352,-0.596730,-1.039255,0.000000,0.000000,0.000000,100.000000
1700.00,0.00,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,0.014287,-0.596730,-1.039255,0.000000,0.000000,0.000000,100.000000
1800.00,0.00,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,0.014915,-0.595333,-1.039255,0.000000,0.000000,0.000000,100.000000
1900.08,0.08,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,0.013816,-0.593937,-1.039255,0.000000,0.000000,0.000000,100.000000
2000.01,0.01,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,0.018055,-0.593937,-1.039255,0.000000,0.000000,0.000000,100.000000
2100.01,0.01,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,0.053380,-0.508730,-1.039255,0.000000,0.000000,0.000000,100.000000
2200.00,0.00,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,0.123559,-0.260095,-1.039255,0.000000,0.000000,0.000000,100.000000
2300.00,0.00,132.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,0.206141,-0.200032,-1.039255,0.000000,0.000000,0.000000,100.000000
2400.00,0.00,132.609948,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.609948,0.000000,0.000000,-95.609948,14.544000,-0.000003,0.012401,0.206684,0.000001,0.280716,0.029048,-1.039255,0.000000,0.000000,0.000000,100.000000
2500.01,0.01,132.608253,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.608253,0.000000,0.000000,-95.608253,14.544000,0.000008,0.096134,0.231556,-0.000000,0.360786,0.034635,-1.039255,0.000000,0.000000,0.000000,100.000000
2600.01,0.01,132.602138,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.602138,0.000000,0.000000,-95.602138,14.544000,0.000056,0.369021,1.245099,-0.000049,0.404746,0.262317,-1.039255,0.000000,0.000000,0.000000,100.000000
2700.00,0.00,132.583153,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.583153,0.000000,0.000000,-95.583153,14.544003,0.000215,0.913883,1.537338,-0.000155,0.427040,0.327968,-1.039255,0.000000,0.000000,0.000000,100.000000
2800.00,0.00,132.548637,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.548637,0.000000,0.000000,-95.548637,14.544016,0.000511,1.490080,1.767387,-0.000398,0.425941,0.379651,-1.039255,0.000000,0.000000,0.000000,100.000000
2900.01,0.01,132.494254,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.494254,0.000000,0.000000,-95.494254,14.544059,0.000972,2.330408,2.594343,-0.001283,0.428453,0.565429,-1.039255,0.000000,0.000000,0.000000,100.000000
3000.00,0.00,132.413413,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.413413,0.000000,0.000000,-95.413413,14.544171,0.001699,3.338226,2.892721,-0.002078,0.465819,0.632476,-1.039255,0.000000,0.000000,0.000000,100.000000
3100.01,0.01,132.303051,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.303051,0.000000,0.000000,-95.303051,14.544427,0.002759,4.437039,3.141299,-0.003254,0.490939,0.688349,-1.039255,0.000000,0.000000,0.000000,100.000000
3200.01,0.01,132.160912,18.120000,-3.141593,8.000000,0.000000,0.000000,-32.160912,0.000000,0.000000,-95.160912,14.544937,0.004187,5.607428,3.271662,-0.004536,0.508994,0.717683,-1.039255,0.000000,0.000000,0.000000,100.000000
3300.00,0.00,131.986075,18.120000,-3.141593,8.000000,0.000000,0.000000,-31.986075,0.000000,0.000000,-94.986075,14.545849,0.005943,6.784832,3.283807,-0.006152,0.494707,0.720476,-1.039255,0.000000,0.000000,0.000000,100.000000
3400.00,0.00,131.778756,18.120000,-3.141593,8.000000,0.000000,0.000000,-31.778756,0.000000,0.000000,-94.778756,14.547315,0.007823,7.917751,2.667886,-0.004817,0.407729,0.582190,-1.039255,0.000000,0.000000,0.000000,100.000000
3500.00,0.00,131.545564,18.120000,-3.141593,8.000000,0.000000,0.000000,-31.545564,0.000000,0.000000,-94.545564,14.549342,0.009172,8.730477,2.232420,-0.009686,0.198605,0.484413,-1.039255,0.000000,0.000000,0.000000,100.000000
3600.01,0.01,131.288965,18.120000,-3.141593,8.000000,0.000000,0.000000,-31.288965,0.000000,0.000000,-94.288965,14.551771,0.009518,9.622589,2.617762,-0.024232,-0.022765,0.571016,-1.039255,0.000000,0.000000,0.000000,100.000000
3700.00,0.00,131.006478,18.120000,-3.141593,8.000000,0.000000,0.000000,-31.006478,0.000000,0.000000,-94.006478,14.554373,0.008898,10.561610,2.611356,-0.032560,-0.152290,0.569619,-1.039255,0.000000,0.000000,0.000000,100.000000
3800.00,0.00,130.697817,18.120000,-3.141593,8.000000,0.000000,0.000000,-30.697817,0.000000,0.000000,-93.697817,14.556936,0.007881,11.508407,2.669104,-0.034172,-0.164065,0.587778,-1.039255,0.000000,0.000000,0.000000,100.000000
3900.01,0.01,130.361770,18.120000,-3.141593,8.000000,0.000000,0.000000,-30.361770,0.000000,0.000000,-93.361770,14.559384,0.006896,12.534251,2.952857,-0.033282,-0.128740,0.650635,-1.039255,0.000000,0.000000,0.000000,100.000000
