MeasurementTime,Measurement time error,ego_X,ego_Y,ego_yaw,ego_speed,ego_acc,ego_s,ego_d,eHMI_green_on,eHMI_red_on,HV_X,HV_Y,HV_yaw,HV_v_km/h,HV_ax,HV_ay,Straight_SteeringWheel,Straight_AcceleratorPedal,Straight_BrakePedal,K1.NumPad1,K1.NumPad2,time_cost[s],reward[%]
0.20,0.20,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-145.097202,-1.710000,-1.050000,0.000000,0.000000,0.000000,100.000000
100.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-145.097202,-0.593937,-1.039255,0.000000,0.000000,0.000000,100.000000
200.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.023393,-0.592540,-1.039255,0.000000,0.000000,0.000000,100.000000
300.01,0.01,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.018840,-0.589746,-1.039255,0.000000,0.000000,0.000000,100.000000
400.01,0.01,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.015543,-0.593937,-1.039255,0.000000,0.000000,0.000000,100.000000
500.01,0.01,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.016014,-0.592540,-1.039255,0.000000,0.000000,0.000000,100.000000
600.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.015543,-0.592540,-1.039255,0.000000,0.000000,0.000000,100.000000
700.01,0.01,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.016171,-0.592540,-1.039255,0.000000,0.000000,0.000000,100.000000
800.01,0.01,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.016171,-0.592540,-1.039255,0.000000,0.000000,0.000000,100.000000
900.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.021666,-0.593937,-1.039255,0.000000,0.000000,0.000000,100.000000
1000.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.015386,-0.592540,-1.039255,0.000000,0.000000,0.000000,100.000000
1100.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.003454,-0.592540,-1.039255,0.000000,0.000000,0.000000,100.000000
1200.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.003297,-0.592540,-1.039255,0.000000,0.000000,0.000000,100.000000
1300.01,0.01,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.003297,-0.593937,-1.039255,0.000000,0.000000,0.000000,100.000000
1400.01,0.01,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.003297,-0.592540,-1.039255,0.000000,0.000000,0.000000,100.000000
1500.01,0.01,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.003768,-0.591143,-1.039255,0.000000,0.000000,0.000000,100.000000
1600.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.002826,-0.592540,-1.039255,0.000000,0.000000,0.000000,100.000000
1700.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.003297,-0.592540,-1.039255,0.000000,0.000000,0.000000,100.000000
1800.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.011147,-0.593937,-1.039255,0.000000,0.000000,0.000000,100.000000
1900.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.002041,-0.593937,-1.039255,0.000000,0.000000,0.000000,100.000000
2000.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,0.000157,-0.592540,-1.039255,0.000000,0.000000,0.000000,100.000000
2100.01,0.01,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.002041,-0.592540,-1.039255,0.000000,0.000000,0.000000,100.000000
2200.01,0.01,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.005809,-0.593937,-1.039255,0.000000,0.000000,0.000000,100.000000
2300.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.005338,-0.593937,-1.039255,0.000000,0.000000,0.000000,100.000000
2400.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,0.000314,-0.593937,-1.039255,0.000000,0.000000,0.000000,100.000000
2500.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.006123,-0.592540,-1.039255,0.000000,0.000000,0.000000,100.000000
2600.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.031400,-0.581365,-1.039255,0.000000,0.000000,0.000000,100.000000
2700.01,0.01,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.031086,-0.592540,-1.039255,0.000000,0.000000,0.000000,100.000000
2800.01,0.01,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.027789,-0.592540,-1.039255,0.000000,0.000000,0.000000,100.000000
2900.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.026376,-0.589746,-1.039255,0.000000,0.000000,0.000000,100.000000
3000.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.024492,-0.591143,-1.039255,0.000000,0.000000,0.000000,100.000000
3100.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.021352,-0.591143,-1.039255,0.000000,0.000000,0.000000,100.000000
3200.01,0.01,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.022765,-0.519905,-1.039255,0.000000,0.000000,0.000000,100.000000
3300.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.024021,-0.353683,-1.039255,0.000000,0.000000,0.000000,100.000000
3400.00,0.00,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.024021,-0.165111,-1.039255,0.000000,0.000000,0.000000,100.000000
3500.01,0.01,116.610006,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.610006,0.000000,0.000000,-95.610006,14.544000,-0.000004,0.000000,0.000000,0.000000,-0.023707,0.003905,-1.039255,0.000000,0.000000,0.000000,100.000000
3600.01,0.01,116.607674,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.607674,0.000000,0.000000,-95.607674,14.544000,-0.000005,0.175512,0.784963,0.000003,-0.021823,0.158952,-1.039255,0.000000,0.000000,0.000000,100.000000
3700.01,0.01,116.596585,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.596585,0.000000,0.000000,-95.596585,14.544000,-0.000010,0.586812,1.363239,0.000010,-0.023079,0.288857,-1.039255,0.000000,0.000000,0.000000,100.000000
3800.00,0.00,116.571354,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.571354,0.000000,0.000000,-95.571354,14.543999,-0.000021,1.149954,1.711438,0.000021,-0.023079,0.367079,-1.039255,0.000000,0.000000,0.000000,100.000000
3900.00,0.00,116.528247,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.528247,0.000000,0.000000,-95.528247,14.543998,-0.000041,1.869783,2.339432,0.000054,-0.022608,0.508159,-1.039255,0.000000,0.000000,0.000000,100.000000
4000.00,0.00,116.462277,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.462277,0.000000,0.000000,-95.462277,14.543994,-0.000071,2.755618,2.619186,0.000092,-0.022608,0.571016,-1.039255,0.000000,0.000000,0.000000,100.000000
4100.01,0.01,116.370165,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.370165,0.000000,0.000000,-95.370165,14.543985,-0.000113,3.716415,2.656402,0.000120,-0.023079,0.579397,-1.039255,0.000000,0.000000,0.000000,100.000000
4200.00,0.00,116.251366,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.251366,0.000000,0.000000,-95.251366,14.543968,-0.000169,4.676799,2.662498,0.000151,-0.024021,0.580794,-1.039255,0.000000,0.000000,0.000000,100.000000
4300.00,0.00,116.105875,18.120000,-3.141593,8.000000,0.000000,0.000000,-16.105875,0.000000,0.000000,-95.105875,14.543938,-0.000240,5.640490,2.668565,0.000183,-0.025120,0.582190,-1.039255,0.000000,0.000000,0.000000,100.000000
4400.00,0.00,115.933631,18.120000,-3.141593,8.000000,0.000000,0.000000,-15.933631,0.000000,0.000000,-94.933631,14.543887,-0.000334,6.601137,2.680822,0.000168,-0.029359,0.584984,-1.039255,0.000000,0.000000,0.000000,100.000000
4500.00,0.00,115.734721,18.120000,-3.141593,8.000000,0.000000,0.000000,-15.734721,0.000000,0.000000,-94.734721,14.543806,-0.000460,7.560594,2.668177,0.000130,-0.032656,0.582190,-1.039255,0.000000,0.000000,0.000000,100.000000
4600.00,0.00,115.509126,18.120000,-3.141593,8.000000,0.000000,0.000000,-15.509126,0.000000,0.000000,-94.509126,14.543683,-0.000607,8.521835,2.667939,0.000212,-0.032499,0.582190,-1.039255,0.000000,0.000000,0.000000,100.000000
4700.00,0.00,115.256816,18.120000,-3.141593,8.000000,0.000000,0.000000,-15.256816,0.000000,0.000000,-94.256816,14.543506,-0.000773,9.483731,2.667671,0.000287,-0.033441,0.582190,-1.039255,0.000000,0.000000,0.000000,100.000000
4800.00,0.00,114.977815,18.120000,-3.141593,8.000000,0.000000,0.000000,-14.977815,0.000000,0.000000,-93.977815,14.543259,-0.000968,10.444405,2.673593,0.000274,-0.035953,0.583587,-1.039255,0.000000,0.000000,0.000000,100.000000
4900.00,0.00,114.672146,18.120000,-3.141593,8.000000,0.000000,0.000000,-14.672146,0.000000,0.000000,-93.672146,14.542924,-0.001188,11.402451,2.652408,0.000337,-0.036110,0.583587,-1.039255,0.000000,0.000000,0.000000,100.000000
5000.01,0.01,114.340099,18.120000,-3.141593,8.000000,0.000000,0.000000,-14.340099,0.000000,0.000000,-93.340099,14.542483,-0.001423,12.347362,2.625908,0.000515,-0.035011,0.583587,-1.039255,0.000000,0.000000,0.000000,100.000000
5100.00,0.00,113.981856,18.120000,-3.141593,8.000000,0.000000,0.000000,-13.981856,0.000000,0.000000,-92.981856,14.541922,-0.001667,13.285811,2.570733,0.000697,-0.033127,0.578000,-1.039255,0.000000,0.000000,0.000000,100.000000
5200.01,0.01,113.597747,18.120000,-3.141593,8.000000,0.000000,0.000000,-13.597747,0.000000,0.000000,-92.597747,14.541228,-0.001904,14.214408,2.573463,0.001264,-0.029045,0.583587,-1.039255,0.000000,0.000000,0.000000,100.000000
5300.00,0.00,113.187321,18.120000,-3.141593,8.000000,0.000000,0.000000,-13.187321,0.000000,0.000000,-92.187321,14.540393,-0.002119,15.186200,2.767484,0.002370,-0.024963,0.622698,-1.039255,0.000000,0.000000,0.000000,100.000000
5400.00,0.00,112.748982,18.120000,-3.141593,8.000000,0.000000,0.000000,-12.748982,0.000000,0.000000,-91.748982,14.539409,-0.002338,16.208037,2.848627,0.002676,-0.025434,0.639460,-1.039255,0.000000,0.000000,0.000000,100.000000
5500.01,0.01,112.281826,18.120000,-3.141593,8.000000,0.000000,0.000000,-12.281826,0.000000,0.000000,-91.281826,14.538252,-0.002573,17.258466,2.969405,0.003120,-0.025120,0.653429,-1.039255,0.000000,0.000000,0.000000,100.000000
5600.01,0.01,111.784710,18.120000,-3.141593,8.000000,0.000000,0.000000,-11.784710,0.000000,0.000000,-90.784710,14.536901,-0.002822,18.355499,3.070837,0.003548,-0.024963,0.663206,-1.039255,0.000000,0.000000,0.000000,100.000000
5700.01,0.01,111.258763,18.120000,-3.141593,8.000000,0.000000,0.000000,-11.258763,0.000000,0.000000,-90.258763,14.535337,-0.003078,19.347102,2.758866,0.003039,-0.024021,0.664603,-1.039255,0.000000,0.000000,0.000000,100.000000
5800.01,0.01,110.705159,18.120000,-3.141593,8.000000,0.000000,0.000000,-10.705159,0.000000,0.000000,-89.705159,14.533548,-0.003341,20.347522,2.798783,0.003392,-0.023393,0.666000,-1.039255,0.000000,0.000000,0.000000,100.000000
5900.01,0.01,110.129418,18.120000,-3.141593,8.000000,0.000000,0.000000,-10.129418,0.000000,0.000000,-89.129418,14.531538,-0.003595,20.995473,1.787385,0.000675,-0.020724,0.663206,-1.039255,0.000000,0.000000,0.000000,100.000000
6000.01,0.01,109.535766,18.120000,-3.141593,8.000000,0.000000,0.000000,-9.535766,0.000000,0.000000,-88.535766,14.529324,-0.003820,21.639821,1.789762,0.001579,-0.018369,0.664603,-1.039255,0.000000,0.000000,0.000000,100.000000
6100.00,0.00,108.924239,18.120000,-3.141593,8.000000,0.000000,0.000000,-8.924239,0.000000,0.000000,-87.924239,14.526908,-0.004045,22.283214,1.787838,0.001559,-0.018683,0.664603,-1.039255,0.000000,0.000000,0.000000,100.000000
6200.01,0.01,108.294866,18.120000,-3.141593,8.000000,0.000000,0.000000,-8.294866,0.000000,0.000000,-87.294866,14.524277,-0.004276,22.925366,1.785906,0.001832,-0.017741,0.664603,-1.039255,0.000000,0.000000,0.000000,100.000000
6300.00,0.00,107.647824,18.120000,-3.141593,8.000000,0.000000,0.000000,-7.647824,0.000000,0.000000,-86.647824,14.521426,-0.004496,23.547930,1.658813,0.001754,-0.016642,0.626889,-1.039255,0.000000,0.000000,0.000000,100.000000
6400.01,0.01,106.984132,18.120000,-3.141593,8.000000,0.000000,0.000000,-6.984132,0.000000,0.000000,-85.984132,14.518356,-0.004716,24.140068,1.645378,0.001874,-0.016328,0.624095,-1.039255,0.000000,0.000000,0.000000,100.000000
6500.00,0.00,106.304006,18.120000,-3.141593,8.000000,0.000000,0.000000,-6.304006,0.000000,0.000000,-85.304006,14.515062,-0.004932,24.730688,1.641221,0.002210,-0.015386,0.624095,-1.039255,0.000000,0.000000,0.000000,100.000000
6600.00,0.00,105.607468,18.120000,-3.141593,8.000000,0.000000,0.000000,-5.607468,0.000000,0.000000,-84.607468,14.511546,-0.005127,25.321539,1.637055,0.003087,-0.013031,0.624095,-1.039255,0.000000,0.000000,0.000000,100.000000
6700.01,0.01,104.893840,18.120000,-3.141593,8.000000,0.000000,0.000000,-4.893840,0.000000,0.000000,-83.893840,14.507818,-0.005288,25.966289,1.880891,0.005537,-0.010519,0.693937,-1.039255,0.000000,0.000000,0.000000,100.000000
6800.01,0.01,104.161168,18.120000,-3.141593,8.000000,0.000000,0.000000,-4.161168,0.000000,0.000000,-83.161168,14.503879,-0.005440,26.673376,1.983696,0.006208,-0.010676,0.721873,-1.039255,0.000000,0.000000,0.000000,100.000000
6900.00,0.00,103.408673,18.120000,-3.141593,8.000000,0.000000,0.000000,-3.408673,0.000000,0.000000,-82.408673,14.499714,-0.005602,27.388310,1.989587,0.006239,-0.010676,0.720476,-1.039255,0.000000,0.000000,0.000000,100.000000
7000.01,0.01,102.636249,18.120000,-3.141593,8.000000,0.000000,0.000000,-2.636249,0.000000,0.000000,-81.636249,14.495318,-0.005751,28.107499,2.000575,0.007097,-0.008635,0.720476,-1.039255,0.000000,0.000000,0.000000,100.000000
7100.00,0.00,101.843778,18.120000,-3.141593,8.000000,0.000000,0.000000,-1.843778,0.000000,0.000000,-80.843778,14.490699,-0.005882,28.831270,2.011615,0.007671,-0.008164,0.720476,-1.039255,0.000000,0.000000,0.000000,100.000000
7200.00,0.00,101.031151,18.120000,-3.141593,8.000000,0.000000,0.000000,-1.031151,0.000000,0.000000,-80.031151,14.485856,-0.006016,29.558414,2.022688,0.007709,-0.008321,0.720476,-1.039255,0.000000,0.000000,0.000000,100.000000
7300.00,0.00,100.198278,18.120000,-3.141593,8.000000,0.000000,0.000000,-0.198278,0.000000,0.000000,-79.198278,14.480775,-0.006163,30.288315,2.028614,0.007376,-0.009106,0.719079,-1.039255,0.000000,0.000000,0.000000,100.000000
7400.00,0.00,99.345735,18.120000,-3.141593,8.000000,0.000000,0.650000,0.004265,0.000000,0.000000,-78.345735,14.475445,-0.006316,30.962024,1.675368,0.005309,-0.008949,0.621302,-1.039255,0.000000,0.000000,0.000000,100.000000
7500.01,0.01,98.478482,18.120000,-3.141593,8.000000,0.000000,1.520000,0.001518,0.000000,0.000000,-77.478482,14.469890,-0.006469,31.341168,0.466597,-0.002410,-0.008949,0.295841,-1.039255,0.000000,0.000000,0.000000,100.000000
7600.00,0.00,97.606927,18.120000,-3.141593,8.000000,0.000000,2.390000,0.003073,0.000000,0.000000,-76.606927,14.464171,-0.006629,31.383474,0.013220,-0.005557,-0.009420,0.174317,-1.039255,0.000000,0.000000,0.000000,100.000000
7700.01,0.01,96.735884,18.120000,-3.141593,8.000000,0.000000,3.260000,0.004116,0.000000,0.000000,-75.735884,14.458314,-0.006791,31.313780,-0.461275,-0.008762,-0.009263,0.047206,-1.039255,0.000000,0.000000,0.000000,100.000000
7800.01,0.01,95.869623,18.120000,-3.141593,8.000000,0.000000,4.130000,0.000377,0.000000,0.000000,-74.869623,14.452347,-0.006959,31.090605,-0.636901,-0.010361,-0.009891,-0.156730,-1.039255,0.000000,0.000000,0.000000,100.000000
7900.01,0.01,95.009730,18.120000,-3.141593,8.000000,0.000000,4.990000,0.000270,0.000000,0.000000,-74.009730,14.446279,-0.007128,30.861458,-0.636290,-0.010378,-0.009734,-0.237746,-1.039255,0.000000,0.000000,0.000000,100.000000
8000.00,0.00,94.156199,18.120000,-3.141593,8.000000,0.000000,5.840000,0.003801,0.000000,0.000000,-73.156199,14.440111,-0.007296,30.632531,-0.635682,-0.010394,-0.009891,-0.237746,-1.039255,0.000000,0.000000,0.000000,100.000000
8100.00,0.00,93.309025,18.120000,-3.141593,8.000000,0.000000,6.690000,0.000975,0.000000,0.000000,-72.309025,14.433847,-0.007463,30.403822,-0.635075,-0.010409,-0.009891,-0.239143,-1.039255,0.000000,0.000000,0.000000,100.000000
8200.00,0.00,92.468202,18.120000,-3.141593,8.000000,0.000000,7.530000,0.001798,0.000000,0.000000,-71.468202,14.427490,-0.007630,30.175331,-0.634471,-0.010514,-0.010048,-0.237746,-1.039255,0.000000,0.000000,0.000000,100.000000
8300.00,0.00,91.633722,18.120000,-3.141593,8.000000,0.000000,8.370000,-0.003722,0.000000,0.000000,-70.633722,14.421042,-0.007795,29.947056,-0.633868,-0.010441,-0.009891,-0.237746,-1.039255,0.000000,0.000000,0.000000,100.000000
8400.00,0.00,90.805581,18.120000,-3.141593,8.000000,0.000000,9.190000,0.004419,0.000000,0.000000,-69.805581,14.414507,-0.007960,29.718998,-0.633268,-0.010543,-0.009891,-0.106444,-1.039255,0.000000,0.000000,0.000000,100.000000
8500.00,0.00,89.983764,18.120000,-3.141593,8.000000,0.000000,10.020000,-0.003764,0.000000,0.000000,-68.983764,14.407888,-0.008121,29.492947,-0.602818,-0.010144,-0.009734,0.008095,-1.039255,0.000000,0.000000,0.000000,100.000000
8600.00,0.00,89.166939,18.120000,-3.141593,8.000000,0.000000,10.830000,0.003061,0.000000,0.000000,-68.166939,14.401178,-0.008281,29.363112,-0.216543,-0.007071,-0.009891,0.112857,-1.039255,0.000000,0.000000,0.000000,100.000000
8700.00,0.00,88.351987,18.120000,-3.141593,8.000000,0.000000,11.650000,-0.001987,0.000000,0.000000,-67.351987,14.394352,-0.008442,29.330232,-0.026229,-0.005483,-0.009891,0.164540,-1.039255,0.000000,0.000000,0.000000,100.000000
8800.01,0.01,87.537545,18.120000,-3.141593,8.000000,0.000000,12.460000,0.002455,0.000000,0.000000,-66.537545,14.387398,-0.008607,29.313703,-0.041684,-0.005782,-0.010205,0.160349,-1.039255,0.000000,0.000000,0.000000,100.000000
8900.00,0.00,86.723015,18.120000,-3.141593,8.000000,0.000000,13.280000,-0.003015,0.000000,0.000000,-65.723015,14.380309,-0.008773,29.336675,0.107504,-0.004485,-0.010205,0.200857,-1.039255,0.000000,0.000000,0.000000,100.000000
9000.00,0.00,85.907545,18.120000,-3.141593,8.000000,0.000000,14.090000,0.002455,0.000000,0.000000,-64.907545,14.373072,-0.008948,29.377266,0.138462,-0.004622,-0.011147,0.209238,-1.039255,0.000000,0.000000,0.000000,100.000000
9100.00,0.00,85.090479,18.120000,-3.141593,8.000000,0.000000,14.910000,-0.000479,0.000000,0.000000,-64.090479,14.365671,-0.009140,29.449400,0.262157,-0.004164,-0.012560,0.242762,-1.039255,0.000000,0.000000,0.000000,100.000000
9200.00,0.00,84.270266,18.120000,-3.141593,8.000000,0.000000,15.730000,-0.000266,0.000000,0.000000,-63.270266,14.358067,-0.009368,29.595188,0.489277,-0.003224,-0.014601,0.304222,-1.039255,0.000000,0.000000,0.000000,100.000000
9300.00,0.00,83.444716,18.120000,-3.141593,8.000000,0.000000,16.560000,-0.004716,0.000000,0.000000,-62.444716,14.350213,-0.009619,29.825722,0.763765,-0.001005,-0.015229,0.378254,-1.039255,0.000000,0.000000,0.000000,100.000000
9400.00,0.00,82.611400,18.120000,-3.141593,8.000000,0.000000,17.390000,-0.001400,0.000000,0.000000,-61.611400,14.342073,-0.009874,30.134612,0.936369,0.000637,-0.015386,0.424349,-1.039255,0.000000,0.000000,0.000000,100.000000
9500.00,0.00,81.768866,18.120000,-3.141593,8.000000,0.000000,18.230000,0.001134,0.000000,0.000000,-60.768866,14.333627,-0.010133,30.475730,0.954582,0.000778,-0.015543,0.428540,-1.039255,0.000000,0.000000,0.000000,100.000000
9600.00,0.00,80.916767,18.120000,-3.141593,8.000000,0.000000,19.080000,0.003233,0.000000,0.000000,-59.916767,14.324857,-0.010407,30.820629,0.952125,0.000351,-0.016328,0.427143,-1.039255,0.000000,0.000000,0.000000,100.000000
9700.00,0.00,80.055106,18.120000,-3.141593,8.000000,0.000000,19.940000,0.004894,0.000000,0.000000,-59.055106,14.315744,-0.010700,31.164956,0.954836,-0.000215,-0.017741,0.427143,-1.039255,0.000000,0.000000,0.000000,100.000000
9800.00,0.00,79.183866,18.120000,-3.141593,8.000000,0.000000,20.820000,-0.003866,0.000000,0.000000,-58.183866,14.306261,-0.011016,31.510581,0.957553,-0.000693,-0.018369,0.427143,-1.039255,0.000000,0.000000,0.000000,100.000000
9900.00,0.00,78.303020,18.120000,-3.141593,8.000000,0.000000,21.700000,-0.003020,0.000000,0.000000,-57.303020,14.296393,-0.011335,31.856880,0.965506,-0.000351,-0.018055,0.428540,-1.039255,0.000000,0.000000,0.000000,100.000000
10000.00,0.00,77.412542,18.120000,-3.141593,8.000000,0.000000,22.590000,-0.002542,0.000000,0.000000,-56.412542,14.286133,-0.011654,32.204480,0.973489,0.000002,-0.017741,0.429937,-1.039255,0.000000,0.000000,0.000000,100.000000
10100.00,0.00,76.512406,18.120000,-3.141593,8.000000,0.000000,23.490000,-0.002406,0.000000,0.000000,-55.512406,14.275475,-0.011973,32.552125,0.965739,-0.000028,-0.017741,0.427143,-1.039255,0.000000,0.000000,0.000000,100.000000
10200.00,0.00,75.602606,18.120000,-3.141593,8.000000,0.000000,24.400000,-0.002606,0.000000,0.000000,-54.602606,14.264410,-0.012294,32.900125,0.968464,0.000065,-0.017427,0.427143,-1.039255,0.000000,0.000000,0.000000,100.000000
